experiment	run	sex	age_group	fold
SRP022054	SRR837851	female	older_adult	3
SRP045500	SRR1551019	male	older_adult	1
SRP045500	SRR1551014	male	older_adult	1
SRP045500	SRR1551013	male	older_adult	1
SRP045500	SRR1551018	male	older_adult	1
SRP045500	SRR1551015	male	older_adult	1
SRP045500	SRR1551016	male	older_adult	1
SRP045500	SRR1551017	male	older_adult	1
SRP056293	SRR1918189	male	older_adult	2
SRP057793	SRR2017710	male	older_adult	3
SRP057793	SRR2017798	male	older_adult	3
SRP058243	SRR2016960	male	older_adult	1
SRP064478	SRR2558712	female	older_adult	1
SRP064478	SRR2558717	male	older_adult	1
SRP074349	SRR3474841	female	older_adult	2
SRP074349	SRR3474729	male	older_adult	2
SRP074349	SRR3474840	female	older_adult	2
SRP074349	SRR3474817	male	older_adult	2
SRP074349	SRR3474842	female	older_adult	2
SRP092408	SRR4785943	male	older_adult	1
SRP113755	SRR5877724	female	older_adult	2
SRP148497	SRR7187131	female	older_adult	3
SRP162073	SRR7874154	female	older_adult	2
SRP197353	SRR9036307	female	older_adult	2
ERP105501	ERR2209880	female	elderly	1
ERP105501	ERR2209905	male	elderly	1
ERP105501	ERR2209899	female	elderly	1
ERP106532	ERR2274877	female	elderly	2
ERP106532	ERR2274900	female	elderly	2
SRP027530	SRR935672	female	elderly	1
SRP057793	SRR2018123	female	elderly	3
SRP059588	SRR2065035	female	elderly	1
SRP067524	SRR3081613	female	elderly	2
SRP067524	SRR3081644	male	elderly	2
SRP074349	SRR3474773	female	elderly	2
SRP082426	SRR4045048	female	elderly	2
SRP091785	SRR4433932	male	elderly	3
SRP091785	SRR4433923	male	elderly	3
SRP091785	SRR4433922	male	elderly	3
SRP091785	SRR4433928	male	elderly	3
SRP091785	SRR4433931	male	elderly	3
SRP091785	SRR4433929	male	elderly	3
SRP101731	SRR5336362	male	elderly	2
SRP101731	SRR5336364	male	elderly	2
SRP101731	SRR5336363	male	elderly	2
SRP101731	SRR5336360	male	elderly	2
SRP101731	SRR5336361	male	elderly	2
SRP103588	SRR5438074	female	elderly	3
SRP103588	SRR5436031	female	elderly	3
SRP103588	SRR5436033	female	elderly	3
SRP113755	SRR5877731	female	elderly	2
SRP148497	SRR7187178	female	elderly	3
SRP162285	SRR7886535	female	elderly	3
ERP105150	ERR2193153	male	elderly	1
ERP105150	ERR2193146	female	elderly	1
ERP105150	ERR2193147	female	elderly	1
ERP105150	ERR2193152	male	elderly	1
ERP105501	ERR2209887	male	elderly	1
ERP105501	ERR2209874	female	elderly	1
ERP105501	ERR2209863	male	elderly	1
ERP105501	ERR2209862	male	elderly	1
SRP055438	SRR1813891	female	elderly	2
SRP056293	SRR1918178	male	elderly	2
SRP057793	SRR2018131	female	elderly	3
SRP057793	SRR2017929	male	elderly	3
SRP057793	SRR2017738	female	elderly	3
SRP057793	SRR2017829	male	elderly	3
SRP057793	SRR2018232	female	elderly	3
SRP057793	SRR2017911	male	elderly	3
SRP059588	SRR2065017	female	elderly	1
SRP059588	SRR2065027	female	elderly	1
SRP113755	SRR5877685	female	elderly	2
SRP113755	SRR5877664	female	elderly	2
SRP115956	SRR5961929	female	elderly	2
SRP115956	SRR5961835	female	elderly	2
SRP117763	SRR6043353	female	elderly	1
SRP148497	SRR7187152	female	elderly	3
SRP162073	SRR7874151	female	elderly	2
SRP166888	SRR8112263	male	elderly	2
ERP104864	ERR2179147	female	elderly	3
ERP104864	ERR2179146	female	elderly	3
ERP109626	ERR2675432	male	elderly	3
SRP032165	SRR1017168	female	elderly	2
SRP032165	SRR1017167	female	elderly	2
SRP051819	SRR1746245	female	elderly	3
SRP056293	SRR1918176	male	elderly	2
SRP057793	SRR2017733	female	elderly	3
SRP057793	SRR2017729	female	elderly	3
SRP057793	SRR2017737	female	elderly	3
SRP057793	SRR2018115	female	elderly	3
SRP064478	SRR2558722	male	elderly	1
SRP074349	SRR3474784	female	elderly	2
SRP074349	SRR3474785	female	elderly	2
SRP074349	SRR3474786	female	elderly	2
SRP082426	SRR4045118	female	elderly	2
SRP082426	SRR4045060	female	elderly	2
SRP113755	SRR5877739	female	elderly	2
SRP113755	SRR5877718	female	elderly	2
SRP113755	SRR5877680	female	elderly	2
SRP148497	SRR7187140	female	elderly	3
SRP148497	SRR7187170	female	elderly	3
ERP104864	ERR2179175	male	elderly	3
ERP109626	ERR2675429	female	elderly	3
ERP109626	ERR2675428	female	elderly	3
SRP057793	SRR2017991	male	elderly	3
SRP057793	SRR2018844	male	elderly	3
SRP064478	SRR2558724	female	elderly	1
SRP113755	SRR5877726	female	elderly	2
SRP113755	SRR5877695	female	elderly	2
SRP113755	SRR5877689	female	elderly	2
ERP104864	ERR2179179	male	elderly	3
ERP104864	ERR2179180	male	elderly	3
ERP105501	ERR2209924	male	elderly	1
SRP033696	SRR1047312	female	elderly	2
SRP056293	SRR1918187	female	elderly	2
SRP057793	SRR2018235	male	elderly	3
SRP059588	SRR2065004	male	elderly	1
SRP068304	SRR3096840	female	elderly	3
SRP068304	SRR3096841	female	elderly	3
SRP072492	SRR3308901	male	elderly	1
SRP113755	SRR5877702	female	elderly	2
SRP113755	SRR5877733	female	elderly	2
ERP105501	ERR2209883	female	elderly	1
SRP056293	SRR1918170	female	elderly	2
SRP017262	SRR620162	female	elderly	3
SRP017262	SRR620165	female	elderly	3
SRP017262	SRR620164	female	elderly	3
SRP033696	SRR1047308	female	elderly	2
SRP057793	SRR2017804	female	elderly	3
SRP082426	SRR4045100	female	elderly	2
SRP113755	SRR5877669	female	elderly	2
ERP109626	ERR2675454	female	elderly	3
ERP109626	ERR2675455	female	elderly	3
SRP067524	SRR3081631	male	elderly	2
SRP098761	SRR5225780	female	elderly	3
SRP098761	SRR5225778	female	elderly	3
SRP098761	SRR5225779	female	elderly	3
SRP162285	SRR7886529	male	elderly	3
ERP104864	ERR2179093	female	elderly	3
ERP104864	ERR2179154	female	elderly	3
ERP104864	ERR2179094	female	elderly	3
ERP106532	ERR2274895	male	elderly	2
ERP106532	ERR2274896	male	elderly	2
SRP082426	SRR4045055	female	elderly	2
ERP004592	ERR409898	male	elderly	1
SRP113755	SRR5877703	female	elderly	2
ERP106532	ERR2274899	male	elderly	2
SRP098761	SRR5225783	female	elderly	3
SRP098761	SRR5225782	female	elderly	3
SRP108819	SRR5658370	male	adult	3
ERP000546	ERR030873	male	adolescent	2
ERP000546	ERR030902	male	adolescent	2
ERP000546	ERR030891	female	adult	2
ERP000546	ERR030883	female	adult	2
ERP000546	ERR030895	male	adult	2
ERP000546	ERR030887	male	adult	2
ERP000546	ERR030901	female	adult	2
ERP000546	ERR030874	female	adult	2
ERP000546	ERR030875	male	older_adult	2
ERP000546	ERR030900	male	older_adult	2
ERP000546	ERR030893	female	older_adult	2
ERP000546	ERR030903	female	older_adult	2
ERP000546	ERR030885	female	older_adult	2
ERP000546	ERR030872	female	older_adult	2
ERP000546	ERR030881	male	older_adult	2
ERP000546	ERR030889	male	older_adult	2
ERP000546	ERR030879	male	older_adult	2
ERP000546	ERR030896	male	older_adult	2
ERP000546	ERR030892	female	older_adult	2
ERP000546	ERR030884	female	older_adult	2
ERP000546	ERR030880	female	older_adult	2
ERP000546	ERR030898	male	older_adult	2
ERP000546	ERR030877	male	older_adult	2
ERP000546	ERR030888	female	older_adult	2
ERP000546	ERR030886	male	older_adult	2
ERP000546	ERR030876	male	older_adult	2
ERP000546	ERR030899	male	older_adult	2
ERP000546	ERR030894	male	older_adult	2
ERP000546	ERR030890	female	older_adult	2
ERP000546	ERR030882	female	older_adult	2
ERP000546	ERR030878	female	elderly	2
ERP000546	ERR030897	female	elderly	2
ERP001304	ERR103428	male	adolescent	1
ERP001304	ERR103437	male	adult	1
ERP001304	ERR103436	male	adult	1
ERP001304	ERR103427	male	adult	1
ERP001304	ERR103433	male	adult	1
ERP001304	ERR103434	male	adult	1
ERP001304	ERR103424	male	adult	1
ERP001304	ERR103425	male	adult	1
ERP001304	ERR103429	male	adult	1
ERP001304	ERR103423	male	adult	1
ERP001304	ERR103432	male	adult	1
ERP001304	ERR103421	male	adult	1
ERP001304	ERR103430	male	older_adult	1
ERP001304	ERR103438	male	older_adult	1
ERP001304	ERR103431	male	older_adult	1
ERP001304	ERR103422	male	older_adult	1
ERP001304	ERR103426	male	older_adult	1
ERP001304	ERR103435	male	older_adult	1
ERP013206	ERR1141673	male	adult	1
ERP013206	ERR1141723	male	adult	1
ERP013206	ERR1141695	male	adult	1
ERP013206	ERR1141699	male	adult	1
ERP013206	ERR1141700	male	adult	1
ERP013206	ERR1141698	male	adult	1
ERP013206	ERR1141721	male	older_adult	1
ERP013206	ERR1141675	male	older_adult	1
ERP013206	ERR1141676	male	older_adult	1
ERP013206	ERR1141678	male	older_adult	1
ERP013206	ERR1141697	male	older_adult	1
ERP013206	ERR1141726	male	older_adult	1
ERP013206	ERR1141693	male	older_adult	1
ERP013206	ERR1141683	male	older_adult	1
ERP013206	ERR1141694	male	older_adult	1
ERP013206	ERR1141686	male	older_adult	1
ERP013206	ERR1141725	male	older_adult	1
ERP013206	ERR1141731	male	older_adult	1
ERP013206	ERR1141691	male	older_adult	1
ERP013206	ERR1141692	male	older_adult	1
ERP013206	ERR1141703	male	older_adult	1
ERP013206	ERR1141684	male	older_adult	1
ERP013206	ERR1141685	male	older_adult	1
ERP013206	ERR1141687	male	older_adult	1
ERP013206	ERR1141688	male	older_adult	1
ERP013206	ERR1141702	male	older_adult	1
ERP013206	ERR1141689	male	older_adult	1
ERP013206	ERR1141690	male	older_adult	1
ERP013206	ERR1141674	male	older_adult	1
ERP013206	ERR1141707	male	older_adult	1
ERP013206	ERR1141732	male	older_adult	1
ERP013206	ERR1141724	male	older_adult	1
ERP013206	ERR1141716	male	older_adult	1
ERP013206	ERR1141722	male	older_adult	1
ERP013206	ERR1141729	male	elderly	1
SRP049981	SRR1654903	female	fetus	1
SRP049981	SRR1654904	female	fetus	1
SRP049981	SRR1654905	female	fetus	1
SRP049981	SRR1654906	female	fetus	1
SRP049981	SRR1654907	female	fetus	1
SRP049981	SRR1654908	female	fetus	1
SRP049981	SRR1654909	female	fetus	1
SRP049981	SRR1654910	female	fetus	1
SRP049981	SRR1654911	female	fetus	1
SRP049981	SRR1654912	male	fetus	1
SRP049981	SRR1654913	male	fetus	1
SRP049981	SRR1654914	male	fetus	1
SRP049981	SRR1654915	male	fetus	1
SRP049981	SRR1654916	male	fetus	1
SRP049981	SRR1654917	male	fetus	1
SRP076099	SRR3625894	female	fetus	1
SRP076099	SRR3627973	female	fetus	1
SRP116272	SRR5981106	male	adolescent	1
SRP116272	SRR5980587	female	adolescent	1
SRP116272	SRR5981111	male	adolescent	1
SRP116272	SRR5981013	male	adolescent	1
SRP116272	SRR5981509	male	adolescent	1
SRP116272	SRR5980848	male	adolescent	1
SRP116272	SRR5980991	female	adolescent	1
SRP116272	SRR5981229	female	adolescent	1
SRP116272	SRR5980676	male	adolescent	1
SRP116272	SRR5981386	female	adolescent	1
SRP116272	SRR5981708	female	adolescent	1
SRP116272	SRR5981734	female	adolescent	1
SRP116272	SRR5981455	male	adolescent	1
SRP116272	SRR5981705	female	adolescent	1
SRP116272	SRR5980996	female	adolescent	1
SRP116272	SRR5980627	female	adolescent	1
SRP116272	SRR5981257	female	adolescent	1
SRP116272	SRR5981507	female	adolescent	1
SRP116272	SRR5980897	female	adolescent	1
SRP116272	SRR5981882	male	adolescent	1
SRP116272	SRR5981972	female	adolescent	1
SRP116272	SRR5981492	female	adolescent	1
SRP116272	SRR5981820	female	adolescent	1
SRP116272	SRR5980824	female	adolescent	1
SRP116272	SRR5981667	female	adolescent	1
SRP116272	SRR5980767	female	adolescent	1
SRP116272	SRR5981676	female	adolescent	1
SRP116272	SRR5981116	male	adolescent	1
SRP116272	SRR5981673	female	adolescent	1
SRP116272	SRR5980753	female	adolescent	1
SRP116272	SRR5980432	female	adolescent	1
SRP116272	SRR5980710	female	adolescent	1
SRP116272	SRR5980856	male	adolescent	1
SRP116272	SRR5981923	female	adolescent	1
SRP116272	SRR5981207	male	adolescent	1
SRP116272	SRR5981325	male	adolescent	1
SRP116272	SRR5981707	female	adolescent	1
SRP116272	SRR5980924	male	adolescent	1
SRP116272	SRR5980626	female	adolescent	1
SRP116272	SRR5981179	female	adolescent	1
SRP116272	SRR5980810	male	adolescent	1
SRP116272	SRR5980830	female	adolescent	1
SRP116272	SRR5980921	male	adolescent	1
SRP116272	SRR5980673	male	adolescent	1
SRP116272	SRR5980847	male	adolescent	1
SRP116272	SRR5980559	female	adolescent	1
SRP116272	SRR5980630	female	adolescent	1
SRP116272	SRR5981144	female	adolescent	1
SRP116272	SRR5980868	female	adolescent	1
SRP116272	SRR5980851	male	adolescent	1
SRP116272	SRR5981143	female	adolescent	1
SRP116272	SRR5980490	female	adolescent	1
SRP116272	SRR5980591	female	adolescent	1
SRP116272	SRR5980985	female	adolescent	1
SRP116272	SRR5980769	female	adolescent	1
SRP116272	SRR5981871	female	adolescent	1
SRP116272	SRR5981742	male	adolescent	1
SRP116272	SRR5980937	female	adolescent	1
SRP116272	SRR5980859	female	adolescent	1
SRP116272	SRR5980899	female	adolescent	1
SRP116272	SRR5981500	male	adolescent	1
SRP116272	SRR5981141	female	adolescent	1
SRP116272	SRR5981243	female	adolescent	1
SRP116272	SRR5980508	female	adolescent	1
SRP116272	SRR5980601	female	adolescent	1
SRP116272	SRR5981482	female	adolescent	1
SRP116272	SRR5981791	female	adolescent	1
SRP116272	SRR5981032	female	adolescent	1
SRP116272	SRR5981303	female	adolescent	1
SRP116272	SRR5981512	female	adolescent	1
SRP116272	SRR5980850	male	adolescent	1
SRP116272	SRR5980926	male	adolescent	1
SRP116272	SRR5980739	male	adolescent	1
SRP116272	SRR5980862	female	adolescent	1
SRP116272	SRR5980502	female	adolescent	1
SRP116272	SRR5980573	male	adolescent	1
SRP116272	SRR5981166	female	adolescent	1
SRP116272	SRR5981394	female	adolescent	1
SRP116272	SRR5980692	male	adolescent	1
SRP116272	SRR5981199	female	adolescent	1
SRP116272	SRR5981125	male	adolescent	1
SRP116272	SRR5981549	female	adolescent	1
SRP116272	SRR5981956	female	adolescent	1
SRP116272	SRR5981669	female	adolescent	1
SRP116272	SRR5981453	female	adolescent	1
SRP116272	SRR5980773	female	adolescent	1
SRP116272	SRR5981463	male	adolescent	1
SRP116272	SRR5980580	male	adolescent	1
SRP116272	SRR5980748	male	adolescent	1
SRP116272	SRR5980476	female	adolescent	1
SRP116272	SRR5980941	female	adolescent	1
SRP116272	SRR5980478	male	adolescent	1
SRP116272	SRR5980845	male	adolescent	1
SRP116272	SRR5980738	male	adolescent	1
SRP116272	SRR5981333	female	adolescent	1
SRP116272	SRR5980681	male	adolescent	1
SRP116272	SRR5980858	female	adolescent	1
SRP116272	SRR5981049	female	adolescent	1
SRP116272	SRR5981630	male	adolescent	1
SRP116272	SRR5981654	female	adolescent	1
SRP116272	SRR5981855	female	adolescent	1
SRP116272	SRR5980962	male	adolescent	1
SRP116272	SRR5981107	male	adolescent	1
SRP116272	SRR5980427	female	adolescent	1
SRP116272	SRR5980823	female	adolescent	1
SRP116272	SRR5980863	female	adolescent	1
SRP116272	SRR5980943	male	adolescent	1
SRP116272	SRR5980800	female	adolescent	1
SRP116272	SRR5981091	female	adolescent	1
SRP116272	SRR5981148	female	adolescent	1
SRP116272	SRR5981318	male	adolescent	1
SRP116272	SRR5981163	female	adolescent	1
SRP116272	SRR5981407	female	adolescent	1
SRP116272	SRR5980564	female	adolescent	1
SRP116272	SRR5980809	male	adolescent	1
SRP116272	SRR5981026	female	adolescent	1
SRP116272	SRR5980459	male	adolescent	1
SRP116272	SRR5981485	female	adolescent	1
SRP116272	SRR5980595	female	adolescent	1
SRP116272	SRR5980749	male	adolescent	1
SRP116272	SRR5980653	male	adolescent	1
SRP116272	SRR5981341	male	adolescent	1
SRP116272	SRR5981797	male	adolescent	1
SRP116272	SRR5981747	female	adolescent	1
SRP116272	SRR5980652	male	adolescent	1
SRP116272	SRR5981974	female	adolescent	1
SRP116272	SRR5980430	male	adolescent	1
SRP116272	SRR5981137	female	adolescent	1
SRP116272	SRR5981724	male	adolescent	1
SRP116272	SRR5981441	female	adolescent	1
SRP116272	SRR5980572	male	adolescent	1
SRP116272	SRR5981236	male	adolescent	1
SRP116272	SRR5980949	male	adolescent	1
SRP116272	SRR5980869	female	adolescent	1
SRP116272	SRR5980462	male	adolescent	1
SRP116272	SRR5981513	female	adolescent	1
SRP116272	SRR5981277	male	adolescent	1
SRP116272	SRR5981760	female	adolescent	1
SRP116272	SRR5980983	female	adolescent	1
SRP116272	SRR5980798	female	adolescent	1
SRP116272	SRR5982000	female	adolescent	1
SRP116272	SRR5980793	female	adolescent	1
SRP116272	SRR5981131	female	adolescent	1
SRP116272	SRR5980905	female	adolescent	1
SRP116272	SRR5980791	female	adolescent	1
SRP116272	SRR5980481	male	adolescent	1
SRP116272	SRR5980935	female	adolescent	1
SRP116272	SRR5980522	female	adolescent	1
SRP116272	SRR5980520	female	adolescent	1
SRP116272	SRR5981119	male	adolescent	1
SRP116272	SRR5981039	female	adolescent	1
SRP116272	SRR5981079	male	adolescent	1
SRP116272	SRR5980506	female	adolescent	1
SRP116272	SRR5981751	female	adolescent	1
SRP116272	SRR5981159	female	adolescent	1
SRP116272	SRR5980997	female	adolescent	1
SRP116272	SRR5981214	female	adolescent	1
SRP116272	SRR5981156	female	adolescent	1
SRP116272	SRR5980433	male	adolescent	1
SRP116272	SRR5981128	female	adolescent	1
SRP116272	SRR5980966	male	adolescent	1
SRP116272	SRR5981196	male	adolescent	1
SRP116272	SRR5981164	female	adolescent	1
SRP116272	SRR5981721	female	adolescent	1
SRP116272	SRR5981823	female	adolescent	1
SRP116272	SRR5980906	female	adolescent	1
SRP116272	SRR5981160	female	adolescent	1
SRP116272	SRR5981914	female	adolescent	1
SRP116272	SRR5980455	female	adolescent	1
SRP116272	SRR5981571	female	adolescent	1
SRP116272	SRR5980786	female	adolescent	1
SRP116272	SRR5981743	female	adolescent	1
SRP116272	SRR5981930	female	adolescent	1
SRP116272	SRR5981197	female	adolescent	1
SRP116272	SRR5981807	female	adolescent	1
SRP116272	SRR5980546	male	adolescent	1
SRP116272	SRR5981979	female	adolescent	1
SRP116272	SRR5980799	female	adolescent	1
SRP116272	SRR5981436	female	adolescent	1
SRP116272	SRR5981155	female	adolescent	1
SRP116272	SRR5981635	male	adolescent	1
SRP116272	SRR5980994	male	adolescent	1
SRP116272	SRR5980694	male	adolescent	1
SRP116272	SRR5980576	male	adolescent	1
SRP116272	SRR5981037	female	adolescent	1
SRP116272	SRR5981205	female	adolescent	1
SRP116272	SRR5980504	female	adolescent	1
SRP116272	SRR5981982	female	adolescent	1
SRP116272	SRR5981067	female	adolescent	1
SRP116272	SRR5981809	male	adolescent	1
SRP116272	SRR5981306	female	adolescent	1
SRP116272	SRR5980717	female	adolescent	1
SRP116272	SRR5981642	female	adolescent	1
SRP116272	SRR5980718	female	adolescent	1
SRP116272	SRR5980744	female	adolescent	1
SRP116272	SRR5980801	female	adolescent	1
SRP116272	SRR5980682	female	adolescent	1
SRP116272	SRR5981129	female	adolescent	1
SRP116272	SRR5980563	female	adolescent	1
SRP116272	SRR5981646	female	adolescent	1
SRP116272	SRR5980513	female	adolescent	1
SRP116272	SRR5980972	female	adolescent	1
SRP116272	SRR5981695	female	adolescent	1
SRP116272	SRR5981588	female	adolescent	1
SRP116272	SRR5980917	male	adolescent	1
SRP116272	SRR5981201	female	adolescent	1
SRP116272	SRR5980533	female	adolescent	1
SRP116272	SRR5981252	male	adolescent	1
SRP116272	SRR5980776	female	adolescent	1
SRP116272	SRR5981865	female	adolescent	1
SRP116272	SRR5980586	male	adolescent	1
SRP116272	SRR5980725	female	adolescent	1
SRP116272	SRR5980621	female	adolescent	1
SRP116272	SRR5980501	female	adolescent	1
SRP116272	SRR5981657	female	adolescent	1
SRP116272	SRR5980500	female	adolescent	1
SRP116272	SRR5981011	female	adolescent	1
SRP116272	SRR5980464	female	adolescent	1
SRP116272	SRR5980876	female	adolescent	1
SRP116272	SRR5980919	male	adolescent	1
SRP116272	SRR5980632	female	adolescent	1
SRP116272	SRR5981779	female	adolescent	1
SRP116272	SRR5981043	female	adolescent	1
SRP116272	SRR5980638	female	adolescent	1
SRP116272	SRR5980479	male	adolescent	1
SRP116272	SRR5980569	female	adolescent	1
SRP116272	SRR5981629	male	adolescent	1
SRP116272	SRR5980548	male	adolescent	1
SRP116272	SRR5981175	female	adolescent	1
SRP116272	SRR5980842	male	adolescent	1
SRP116272	SRR5980446	female	adolescent	1
SRP116272	SRR5980582	male	adolescent	1
SRP116272	SRR5980886	female	adolescent	1
SRP116272	SRR5981752	female	adolescent	1
SRP116272	SRR5981358	female	adolescent	1
SRP116272	SRR5981838	female	adolescent	1
SRP116272	SRR5980803	female	adolescent	1
SRP116272	SRR5980979	female	adolescent	1
SRP116272	SRR5980871	female	adolescent	1
SRP116272	SRR5980963	male	adolescent	1
SRP116272	SRR5980489	female	adolescent	1
SRP116272	SRR5980437	male	adolescent	1
SRP116272	SRR5981027	female	adolescent	1
SRP116272	SRR5981208	male	adolescent	1
SRP116272	SRR5981133	female	adolescent	1
SRP116272	SRR5981952	female	adolescent	1
SRP116272	SRR5980721	female	adolescent	1
SRP116272	SRR5981784	female	adolescent	1
SRP116272	SRR5980711	female	adolescent	1
SRP116272	SRR5982009	female	adolescent	1
SRP116272	SRR5980878	female	adolescent	1
SRP116272	SRR5980579	male	adolescent	1
SRP116272	SRR5980614	female	adolescent	1
SRP116272	SRR5980466	male	adolescent	1
SRP116272	SRR5980590	female	adolescent	1
SRP116272	SRR5981100	female	adolescent	1
SRP116272	SRR5981561	male	adolescent	1
SRP116272	SRR5980811	male	adolescent	1
SRP116272	SRR5981689	female	adolescent	1
SRP116272	SRR5981793	female	adolescent	1
SRP116272	SRR5980698	female	adolescent	1
SRP116272	SRR5981690	female	adolescent	1
SRP116272	SRR5980649	male	adolescent	1
SRP116272	SRR5980812	male	adolescent	1
SRP116272	SRR5980450	female	adolescent	1
SRP116272	SRR5980441	female	adolescent	1
SRP116272	SRR5980598	female	adolescent	1
SRP116272	SRR5980429	male	adolescent	1
SRP116272	SRR5981990	male	adolescent	1
SRP116272	SRR5980846	male	adolescent	1
SRP116272	SRR5981099	female	adolescent	1
SRP116272	SRR5981335	male	adolescent	1
SRP116272	SRR5980957	male	adolescent	1
SRP116272	SRR5981088	female	adolescent	1
SRP116272	SRR5980860	female	adolescent	1
SRP116272	SRR5981136	female	adolescent	1
SRP116272	SRR5981101	female	adolescent	1
SRP116272	SRR5980882	female	adolescent	1
SRP116272	SRR5981474	male	adolescent	1
SRP116272	SRR5980695	male	adolescent	1
SRP116272	SRR5981638	male	adolescent	1
SRP116272	SRR5981319	female	adolescent	1
SRP116272	SRR5980861	female	adolescent	1
SRP116272	SRR5981592	female	adolescent	1
SRP116272	SRR5981450	female	adolescent	1
SRP116272	SRR5981195	male	adolescent	1
SRP116272	SRR5980643	female	adolescent	1
SRP116272	SRR5980656	male	adolescent	1
SRP116272	SRR5981054	female	adolescent	1
SRP116272	SRR5981831	female	adolescent	1
SRP116272	SRR5980602	female	adolescent	1
SRP116272	SRR5981651	female	adolescent	1
SRP116272	SRR5981489	female	adolescent	1
SRP116272	SRR5981235	male	adolescent	1
SRP116272	SRR5981124	male	adolescent	1
SRP116272	SRR5980645	female	adolescent	1
SRP116272	SRR5980428	male	adolescent	1
SRP116272	SRR5980589	female	adolescent	1
SRP116272	SRR5981685	male	adolescent	1
SRP116272	SRR5980705	male	adolescent	1
SRP116272	SRR5981953	female	adolescent	1
SRP116272	SRR5981316	male	adolescent	1
SRP116272	SRR5980758	female	adolescent	1
SRP116272	SRR5980612	female	adolescent	1
SRP116272	SRR5981771	male	adolescent	1
SRP116272	SRR5981656	female	adolescent	1
SRP116272	SRR5980511	female	adolescent	1
SRP116272	SRR5980561	female	adolescent	1
SRP116272	SRR5981343	male	adolescent	1
SRP116272	SRR5981632	female	adolescent	1
SRP116272	SRR5980567	female	adolescent	1
SRP116272	SRR5980785	male	adolescent	1
SRP116272	SRR5981491	female	adolescent	1
SRP116272	SRR5981075	female	adolescent	1
SRP116272	SRR5980456	female	adolescent	1
SRP116272	SRR5980888	female	adolescent	1
SRP116272	SRR5980709	female	adolescent	1
SRP116272	SRR5981432	female	adolescent	1
SRP116272	SRR5981405	female	adolescent	1
SRP116272	SRR5980678	male	adolescent	1
SRP116272	SRR5980629	female	adolescent	1
SRP116272	SRR5980831	female	adolescent	1
SRP116272	SRR5980797	female	adolescent	1
SRP116272	SRR5980870	female	adolescent	1
SRP116272	SRR5980708	female	adolescent	1
SRP116272	SRR5980465	female	adolescent	1
SRP116272	SRR5980570	male	adolescent	1
SRP116272	SRR5981061	female	adolescent	1
SRP116272	SRR5981165	female	adolescent	1
SRP116272	SRR5980426	male	adolescent	1
SRP116272	SRR5981437	female	adolescent	1
SRP116272	SRR5981465	female	adolescent	1
SRP116272	SRR5981022	female	adolescent	1
SRP116272	SRR5980631	female	adolescent	1
SRP116272	SRR5980689	female	adolescent	1
SRP116272	SRR5981031	female	adolescent	1
SRP116272	SRR5980686	male	adolescent	1
SRP116272	SRR5980737	male	adolescent	1
SRP116272	SRR5980733	female	adolescent	1
SRP116272	SRR5981311	female	adolescent	1
SRP116272	SRR5981816	female	adolescent	1
SRP116272	SRR5981314	male	adolescent	1
SRP116272	SRR5981000	male	adolescent	1
SRP116272	SRR5980706	female	adolescent	1
SRP116272	SRR5981085	male	adolescent	1
SRP116272	SRR5980715	female	adolescent	1
SRP116272	SRR5980540	female	adolescent	1
SRP116272	SRR5980679	female	adolescent	1
SRP116272	SRR5980796	female	adolescent	1
SRP116272	SRR5981445	male	adolescent	1
SRP116272	SRR5980788	female	adolescent	1
SRP116272	SRR5981458	male	adolescent	1
SRP116272	SRR5981203	female	adolescent	1
SRP116272	SRR5980772	female	adolescent	1
SRP116272	SRR5980445	female	adolescent	1
SRP116272	SRR5981261	female	adolescent	1
SRP116272	SRR5980827	female	adolescent	1
SRP116272	SRR5981001	female	adolescent	1
SRP116272	SRR5981391	female	adolescent	1
SRP116272	SRR5981883	male	adolescent	1
SRP116272	SRR5980768	female	adolescent	1
SRP116272	SRR5981679	female	adolescent	1
SRP116272	SRR5981105	female	adolescent	1
SRP116272	SRR5981941	male	adolescent	1
SRP116272	SRR5981472	female	adolescent	1
SRP116272	SRR5981140	female	adolescent	1
SRP116272	SRR5980775	female	adolescent	1
SRP116272	SRR5981058	female	adolescent	1
SRP116272	SRR5981227	female	adolescent	1
SRP116272	SRR5981610	female	adolescent	1
SRP116272	SRR5980683	male	adolescent	1
SRP116272	SRR5981186	male	adolescent	1
SRP116272	SRR5981477	male	adolescent	1
SRP116272	SRR5980973	female	adolescent	1
SRP116272	SRR5981917	male	adolescent	1
SRP116272	SRR5980543	male	adolescent	1
SRP116272	SRR5981020	female	adolescent	1
SRP116272	SRR5980473	female	adolescent	1
SRP116272	SRR5981157	female	adolescent	1
SRP116272	SRR5980965	male	adolescent	1
SRP116272	SRR5980908	female	adolescent	1
SRP116272	SRR5981503	female	adolescent	1
SRP116272	SRR5980895	female	adolescent	1
SRP116272	SRR5980774	female	adolescent	1
SRP116272	SRR5980829	female	adolescent	1
SRP116272	SRR5980583	male	adolescent	1
SRP116272	SRR5981496	female	adolescent	1
SRP116272	SRR5981005	female	adolescent	1
SRP116272	SRR5981056	female	adolescent	1
SRP116272	SRR5981074	female	adolescent	1
SRP116272	SRR5980894	female	adolescent	1
SRP116272	SRR5981429	female	adolescent	1
SRP116272	SRR5981010	female	adolescent	1
SRP116272	SRR5980832	female	adolescent	1
