group_one	group_two	intersection	union	jaccard
microarray_female_adolescent_1	RNAseq_female_adult_2	1909	9819	0.19441898360321824
microarray_female_adolescent_1	RNAseq_female_adult_3	1906	9866	0.19318872896817352
microarray_female_adolescent_1	RNAseq_female_child_1	1644	9301	0.17675518761423503
microarray_female_adolescent_1	RNAseq_female_child_2	1351	8857	0.1525347183019081
microarray_female_adolescent_1	RNAseq_female_child_3	1686	9376	0.17982081911262798
microarray_female_adolescent_1	RNAseq_female_elderly_1	1308	8912	0.14676840215439857
microarray_female_adolescent_1	RNAseq_female_elderly_2	1464	9015	0.16239600665557405
microarray_female_adolescent_1	RNAseq_female_elderly_3	1333	8944	0.14903846153846154
microarray_female_adolescent_1	RNAseq_female_fetus_1	266	6922	0.038428199942213234
microarray_female_adolescent_1	RNAseq_female_fetus_2	260	6947	0.03742622714840939
microarray_female_adolescent_1	RNAseq_female_fetus_3	324	7014	0.046193327630453376
microarray_female_adolescent_1	RNAseq_female_infant_1	691	7673	0.09005604066206177
microarray_female_adolescent_1	RNAseq_female_infant_2	785	7801	0.10062812459941033
microarray_female_adolescent_1	RNAseq_female_infant_3	759	7694	0.09864829737457759
microarray_female_adolescent_1	RNAseq_female_middle_adult_1	2199	10546	0.20851507680637207
microarray_female_adolescent_1	RNAseq_female_middle_adult_2	2150	10424	0.20625479662317728
microarray_female_adolescent_1	RNAseq_female_middle_adult_3	2142	10406	0.20584278300980205
microarray_female_adolescent_1	RNAseq_female_old_adult_1	1665	9492	0.17541087231352717
microarray_female_adolescent_1	RNAseq_female_old_adult_2	1889	9857	0.19164045855737039
microarray_female_adolescent_1	RNAseq_female_old_adult_3	1597	9550	0.16722513089005236
microarray_female_adolescent_1	RNAseq_female_older_adult_1	1879	9889	0.19000910102133683
microarray_female_adolescent_1	RNAseq_female_older_adult_2	1846	9893	0.18659658344283836
microarray_female_adolescent_1	RNAseq_female_older_adult_3	1910	9878	0.19335897955051629
microarray_female_adolescent_1	RNAseq_female_young_adult_1	2032	9853	0.2062316045874353
microarray_female_adolescent_1	RNAseq_female_young_adult_2	2054	9885	0.20778958017197774
microarray_female_adolescent_1	RNAseq_female_young_adult_3	2035	9842	0.20676691729323307
microarray_female_adolescent_1	RNAseq_female_young_child_1	1530	9092	0.1682798064232292
microarray_female_adolescent_1	RNAseq_female_young_child_2	1253	8684	0.14428834638415478
microarray_female_adolescent_1	RNAseq_female_young_child_3	1617	9339	0.17314487632508835
microarray_female_adolescent_1	RNAseq_male_adolescent_1	2001	9932	0.20146999597261378
microarray_female_adolescent_1	RNAseq_male_adolescent_2	1824	9482	0.19236448006749632
microarray_female_adolescent_1	RNAseq_male_adolescent_3	2025	9893	0.20469018497927827
microarray_female_adolescent_1	RNAseq_male_adult_1	1987	10097	0.1967911260770526
microarray_female_adolescent_1	RNAseq_male_adult_2	2009	10090	0.19910802775024777
microarray_female_adolescent_1	RNAseq_male_adult_3	2127	10176	0.20902122641509435
microarray_female_adolescent_1	RNAseq_male_child_1	1541	9245	0.1666846944294213
microarray_female_adolescent_1	RNAseq_male_child_2	1605	9327	0.17208105500160822
microarray_female_adolescent_1	RNAseq_male_child_3	1665	9465	0.17591125198098256
microarray_female_adolescent_1	RNAseq_male_elderly_1	911	8013	0.11369025333832522
microarray_female_adolescent_1	RNAseq_male_elderly_2	1325	8707	0.15217640978523028
microarray_female_adolescent_1	RNAseq_male_elderly_3	1212	8681	0.139615251699113
microarray_female_adolescent_1	RNAseq_male_fetus_1	374	7170	0.05216178521617852
microarray_female_adolescent_1	RNAseq_male_fetus_2	351	7150	0.04909090909090909
microarray_female_adolescent_1	RNAseq_male_fetus_3	352	7112	0.049493813273340834
microarray_female_adolescent_1	RNAseq_male_infant_1	896	8002	0.11197200699825044
microarray_female_adolescent_1	RNAseq_male_infant_2	1045	8171	0.1278913229714845
microarray_female_adolescent_1	RNAseq_male_infant_3	853	7955	0.10722815839094908
microarray_female_adolescent_1	RNAseq_male_middle_adult_1	2206	10522	0.2096559589431667
microarray_female_adolescent_1	RNAseq_male_middle_adult_2	2170	10432	0.2080138036809816
microarray_female_adolescent_1	RNAseq_male_middle_adult_3	2305	10640	0.21663533834586465
microarray_female_adolescent_1	RNAseq_male_old_adult_1	1736	9716	0.1786743515850144
microarray_female_adolescent_1	RNAseq_male_old_adult_2	1739	9702	0.1792413935271078
microarray_female_adolescent_1	RNAseq_male_old_adult_3	1740	9672	0.17990074441687345
microarray_female_adolescent_1	RNAseq_male_older_adult_1	2094	10298	0.20334045445717616
microarray_female_adolescent_1	RNAseq_male_older_adult_2	2136	10364	0.20609803164801235
microarray_female_adolescent_1	RNAseq_male_older_adult_3	1956	10189	0.19197173422318187
microarray_female_adolescent_1	RNAseq_male_young_adult_1	2022	9912	0.20399515738498789
microarray_female_adolescent_1	RNAseq_male_young_adult_2	2021	10025	0.20159600997506236
microarray_female_adolescent_1	RNAseq_male_young_adult_3	2075	10092	0.2056084026952041
microarray_female_adolescent_1	RNAseq_male_young_child_1	1538	9078	0.1694205772196519
microarray_female_adolescent_1	RNAseq_male_young_child_2	1427	8937	0.15967326843459773
microarray_female_adolescent_1	RNAseq_male_young_child_3	1520	9257	0.16420006481581506
microarray_female_adolescent_1	microarray_female_adolescent_1	6487	6487	1
microarray_female_adolescent_1	microarray_female_adolescent_2	3807	9480	0.40158227848101263
microarray_female_adolescent_1	microarray_female_adolescent_3	3687	9073	0.40637054998346744
microarray_female_adolescent_1	microarray_female_adult_1	2623	11797	0.22234466389760107
microarray_female_adolescent_1	microarray_female_adult_2	2826	11794	0.23961336272681025
microarray_female_adolescent_1	microarray_female_adult_3	2778	11859	0.23425246648115355
microarray_female_adolescent_1	microarray_female_child_1	1461	9829	0.14864177434123513
microarray_female_adolescent_1	microarray_female_child_2	1858	9943	0.18686513124811424
microarray_female_adolescent_1	microarray_female_child_3	1927	10417	0.18498608044542575
microarray_female_adolescent_1	microarray_female_elderly_1	2307	10812	0.21337402885682574
microarray_female_adolescent_1	microarray_female_elderly_2	2544	11073	0.22974803576266595
microarray_female_adolescent_1	microarray_female_elderly_3	2505	11106	0.2255537547271745
microarray_female_adolescent_1	microarray_female_fetus_1	826	7863	0.10504896349993641
microarray_female_adolescent_1	microarray_female_fetus_2	865	7868	0.10993899339095069
microarray_female_adolescent_1	microarray_female_fetus_3	748	7701	0.09713024282560706
microarray_female_adolescent_1	microarray_female_infant_1	1539	9467	0.16256469842611176
microarray_female_adolescent_1	microarray_female_infant_2	1489	9301	0.16009031286958392
microarray_female_adolescent_1	microarray_female_infant_3	1649	9764	0.16888570258090946
microarray_female_adolescent_1	microarray_female_middle_adult_1	2730	11944	0.22856664434025453
microarray_female_adolescent_1	microarray_female_middle_adult_2	2751	12086	0.22761873241767333
microarray_female_adolescent_1	microarray_female_middle_adult_3	2877	11938	0.24099514156475121
microarray_female_adolescent_1	microarray_female_old_adult_1	2645	11567	0.22866776173597303
microarray_female_adolescent_1	microarray_female_old_adult_2	2719	11566	0.2350855957115684
microarray_female_adolescent_1	microarray_female_old_adult_3	2917	11717	0.24895451054024068
microarray_female_adolescent_1	microarray_female_older_adult_1	2761	11779	0.23440020375244078
microarray_female_adolescent_1	microarray_female_older_adult_2	3341	12799	0.26103601843894053
microarray_female_adolescent_1	microarray_female_older_adult_3	2790	11740	0.23764906303236796
microarray_female_adolescent_1	microarray_female_young_adult_1	3292	13581	0.24239746704955453
microarray_female_adolescent_1	microarray_female_young_adult_2	2674	11663	0.2292720569321787
microarray_female_adolescent_1	microarray_female_young_adult_3	2637	11516	0.2289857589440778
microarray_female_adolescent_1	microarray_female_young_child_1	1901	10190	0.18655544651619235
microarray_female_adolescent_1	microarray_female_young_child_2	1999	10213	0.19573093116616078
microarray_female_adolescent_1	microarray_female_young_child_3	2067	10266	0.20134424313267096
microarray_female_adolescent_1	microarray_male_adolescent_1	2654	10678	0.24854841730661173
microarray_female_adolescent_1	microarray_male_adolescent_2	2754	11079	0.24857839155158407
microarray_female_adolescent_1	microarray_male_adolescent_3	3531	12548	0.28139942620337904
microarray_female_adolescent_1	microarray_male_adult_1	3633	13356	0.2720125786163522
microarray_female_adolescent_1	microarray_male_adult_2	3598	13354	0.2694323798112925
microarray_female_adolescent_1	microarray_male_adult_3	2946	11844	0.24873353596757852
microarray_female_adolescent_1	microarray_male_child_1	4349	14672	0.29641494002181024
microarray_female_adolescent_1	microarray_male_child_2	2188	10534	0.20770837288779193
microarray_female_adolescent_1	microarray_male_child_3	2392	10710	0.22334267040149394
microarray_female_adolescent_1	microarray_male_elderly_1	2197	10358	0.21210658428268006
microarray_female_adolescent_1	microarray_male_elderly_2	2279	10596	0.21508116270290675
microarray_female_adolescent_1	microarray_male_elderly_3	2441	10965	0.22261741906064753
microarray_female_adolescent_1	microarray_male_fetus_1	858	7982	0.10749185667752444
microarray_female_adolescent_1	microarray_male_fetus_2	945	8119	0.11639364453750461
microarray_female_adolescent_1	microarray_male_fetus_3	810	7951	0.10187397811596026
microarray_female_adolescent_1	microarray_male_infant_1	1852	9835	0.18830706659888155
microarray_female_adolescent_1	microarray_male_infant_2	1896	9823	0.19301639010485594
microarray_female_adolescent_1	microarray_male_infant_3	2004	10047	0.19946252612720214
microarray_female_adolescent_1	microarray_male_middle_adult_1	2962	12139	0.24400691984512726
microarray_female_adolescent_1	microarray_male_middle_adult_2	3240	12477	0.25967780716518396
microarray_female_adolescent_1	microarray_male_middle_adult_3	3241	12645	0.25630684064847764
microarray_female_adolescent_1	microarray_male_old_adult_1	2941	11927	0.246583382241972
microarray_female_adolescent_1	microarray_male_old_adult_2	2728	11450	0.2382532751091703
microarray_female_adolescent_1	microarray_male_old_adult_3	2676	11438	0.23395698548697325
microarray_female_adolescent_1	microarray_male_older_adult_1	3609	13239	0.2726036709721278
microarray_female_adolescent_1	microarray_male_older_adult_2	3030	12121	0.24997937463905617
microarray_female_adolescent_1	microarray_male_older_adult_3	2905	11759	0.24704481673611703
microarray_female_adolescent_1	microarray_male_young_adult_1	2931	11480	0.2553135888501742
microarray_female_adolescent_1	microarray_male_young_adult_2	2879	11542	0.2494368393692601
microarray_female_adolescent_1	microarray_male_young_adult_3	2870	11339	0.25310873974777315
microarray_female_adolescent_1	microarray_male_young_child_1	2333	10572	0.22067726068861143
microarray_female_adolescent_1	microarray_male_young_child_2	2308	10410	0.22170989433237273
microarray_female_adolescent_1	microarray_male_young_child_3	2366	10745	0.2201954397394137
microarray_female_adolescent_2	RNAseq_female_adolescent_1	2047	9957	0.20558401124836798
microarray_female_adolescent_2	RNAseq_female_adolescent_2	1669	9321	0.17905804098272718
microarray_female_adolescent_2	RNAseq_female_adolescent_3	1883	9715	0.19382398353062275
microarray_female_adolescent_2	RNAseq_female_adult_1	2125	10340	0.20551257253384914
microarray_female_adolescent_2	RNAseq_female_adult_2	2087	9954	0.20966445649989954
microarray_female_adolescent_2	RNAseq_female_adult_3	2024	10061	0.20117284564158633
microarray_female_adolescent_2	RNAseq_female_child_1	1705	9553	0.1784779650371611
microarray_female_adolescent_2	RNAseq_female_child_2	1383	9138	0.15134602757715035
microarray_female_adolescent_2	RNAseq_female_child_3	1763	9612	0.18341656263004577
microarray_female_adolescent_2	RNAseq_female_elderly_1	1375	9158	0.15014195239135184
microarray_female_adolescent_2	RNAseq_female_elderly_2	1480	9312	0.15893470790378006
microarray_female_adolescent_2	RNAseq_female_elderly_3	1430	9160	0.15611353711790393
microarray_female_adolescent_2	RNAseq_female_fetus_1	295	7206	0.04093810713294477
microarray_female_adolescent_2	RNAseq_female_fetus_2	301	7219	0.04169552569607979
microarray_female_adolescent_2	RNAseq_female_fetus_3	352	7299	0.0482257843540211
microarray_female_adolescent_2	RNAseq_female_infant_1	717	7960	0.0900753768844221
microarray_female_adolescent_2	RNAseq_female_infant_2	797	8102	0.0983707726487287
microarray_female_adolescent_2	RNAseq_female_infant_3	773	7993	0.09670962091830351
microarray_female_adolescent_2	RNAseq_female_middle_adult_1	2343	10715	0.21866542230517966
microarray_female_adolescent_2	RNAseq_female_middle_adult_2	2281	10606	0.21506694323967565
microarray_female_adolescent_2	RNAseq_female_middle_adult_3	2256	10605	0.21272984441301274
microarray_female_adolescent_2	RNAseq_female_old_adult_1	1755	9715	0.1806484817292846
microarray_female_adolescent_2	RNAseq_female_old_adult_2	1942	10117	0.19195413660175942
microarray_female_adolescent_2	RNAseq_female_old_adult_3	1736	9724	0.17852735499794323
microarray_female_adolescent_2	RNAseq_female_older_adult_1	1993	10088	0.1975614591593973
microarray_female_adolescent_2	RNAseq_female_older_adult_2	2021	10031	0.2014754261788456
microarray_female_adolescent_2	RNAseq_female_older_adult_3	2018	10083	0.20013884756520878
microarray_female_adolescent_2	RNAseq_female_young_adult_1	2056	10142	0.20272135673437192
microarray_female_adolescent_2	RNAseq_female_young_adult_2	2028	10224	0.1983568075117371
microarray_female_adolescent_2	RNAseq_female_young_adult_3	2070	10120	0.20454545454545456
microarray_female_adolescent_2	RNAseq_female_young_child_1	1572	9363	0.16789490547901315
microarray_female_adolescent_2	RNAseq_female_young_child_2	1295	8955	0.14461194863204913
microarray_female_adolescent_2	RNAseq_female_young_child_3	1654	9615	0.1720228809152366
microarray_female_adolescent_2	RNAseq_male_adolescent_1	2101	10145	0.2070970921636274
microarray_female_adolescent_2	RNAseq_male_adolescent_2	1832	9787	0.18718708490855215
microarray_female_adolescent_2	RNAseq_male_adolescent_3	2056	10175	0.20206388206388207
microarray_female_adolescent_2	RNAseq_male_adult_1	2065	10332	0.19986449864498645
microarray_female_adolescent_2	RNAseq_male_adult_2	2102	10310	0.20387972841901067
microarray_female_adolescent_2	RNAseq_male_adult_3	2208	10408	0.2121445042275173
microarray_female_adolescent_2	RNAseq_male_child_1	1615	9484	0.1702867988190637
microarray_female_adolescent_2	RNAseq_male_child_2	1701	9544	0.17822715842414083
microarray_female_adolescent_2	RNAseq_male_child_3	1728	9715	0.17786927431806485
microarray_female_adolescent_2	RNAseq_male_elderly_1	917	8320	0.11021634615384615
microarray_female_adolescent_2	RNAseq_male_elderly_2	1372	8973	0.15290315390616294
microarray_female_adolescent_2	RNAseq_male_elderly_3	1299	8907	0.1458403502862917
microarray_female_adolescent_2	RNAseq_male_fetus_1	416	7441	0.05590646418492138
microarray_female_adolescent_2	RNAseq_male_fetus_2	389	7425	0.05239057239057239
microarray_female_adolescent_2	RNAseq_male_fetus_3	388	7389	0.05251048856408174
microarray_female_adolescent_2	RNAseq_male_infant_1	959	8252	0.11621425109064469
microarray_female_adolescent_2	RNAseq_male_infant_2	1040	8489	0.1225114854517611
microarray_female_adolescent_2	RNAseq_male_infant_3	924	8197	0.11272416737830913
microarray_female_adolescent_2	RNAseq_male_middle_adult_1	2344	10697	0.21912685799756942
microarray_female_adolescent_2	RNAseq_male_middle_adult_2	2277	10638	0.2140439932318105
microarray_female_adolescent_2	RNAseq_male_middle_adult_3	2444	10814	0.2260033290179397
microarray_female_adolescent_2	RNAseq_male_old_adult_1	1848	9917	0.18634667742260763
microarray_female_adolescent_2	RNAseq_male_old_adult_2	1868	9886	0.18895407647177828
microarray_female_adolescent_2	RNAseq_male_old_adult_3	1843	9882	0.18650070835863186
microarray_female_adolescent_2	RNAseq_male_older_adult_1	2194	10511	0.2087337075444772
microarray_female_adolescent_2	RNAseq_male_older_adult_2	2269	10544	0.21519347496206373
microarray_female_adolescent_2	RNAseq_male_older_adult_3	2068	10390	0.19903753609239652
microarray_female_adolescent_2	RNAseq_male_young_adult_1	2074	10173	0.2038729971493168
microarray_female_adolescent_2	RNAseq_male_young_adult_2	2124	10235	0.20752320468978994
microarray_female_adolescent_2	RNAseq_male_young_adult_3	2185	10295	0.2122389509470617
microarray_female_adolescent_2	RNAseq_male_young_child_1	1593	9336	0.1706298200514139
microarray_female_adolescent_2	RNAseq_male_young_child_2	1461	9216	0.15852864583333334
microarray_female_adolescent_2	RNAseq_male_young_child_3	1628	9462	0.17205664764320439
microarray_female_adolescent_2	microarray_female_adolescent_1	3807	9480	0.40158227848101263
microarray_female_adolescent_2	microarray_female_adolescent_2	6800	6800	1
microarray_female_adolescent_2	microarray_female_adolescent_3	3486	9587	0.36361739856055075
microarray_female_adolescent_2	microarray_female_adult_1	2880	11853	0.24297646165527714
microarray_female_adolescent_2	microarray_female_adult_2	2876	12057	0.23853363191507007
microarray_female_adolescent_2	microarray_female_adult_3	2968	11982	0.24770489066933735
microarray_female_adolescent_2	microarray_female_child_1	1796	9807	0.18313449576832874
microarray_female_adolescent_2	microarray_female_child_2	1736	10378	0.16727693197147814
microarray_female_adolescent_2	microarray_female_child_3	2090	10567	0.19778555881517934
microarray_female_adolescent_2	microarray_female_elderly_1	2406	11026	0.21821150009069473
microarray_female_adolescent_2	microarray_female_elderly_2	2607	11323	0.23023933586505343
microarray_female_adolescent_2	microarray_female_elderly_3	2648	11276	0.23483504788932247
microarray_female_adolescent_2	microarray_female_fetus_1	903	8099	0.111495246326707
microarray_female_adolescent_2	microarray_female_fetus_2	917	8129	0.11280600319842539
microarray_female_adolescent_2	microarray_female_fetus_3	795	7967	0.09978661980670264
microarray_female_adolescent_2	microarray_female_infant_1	1695	9624	0.17612219451371572
microarray_female_adolescent_2	microarray_female_infant_2	1595	9508	0.16775347076146402
microarray_female_adolescent_2	microarray_female_infant_3	1804	9922	0.18181818181818182
microarray_female_adolescent_2	microarray_female_middle_adult_1	2926	12061	0.24260011607661056
microarray_female_adolescent_2	microarray_female_middle_adult_2	2889	12261	0.23562515292390507
microarray_female_adolescent_2	microarray_female_middle_adult_3	3041	12087	0.25159262017043105
microarray_female_adolescent_2	microarray_female_old_adult_1	2867	11658	0.2459255446903414
microarray_female_adolescent_2	microarray_female_old_adult_2	2883	11715	0.24609475032010245
microarray_female_adolescent_2	microarray_female_old_adult_3	3013	11934	0.2524719289425172
microarray_female_adolescent_2	microarray_female_older_adult_1	2944	11909	0.24720799395415233
microarray_female_adolescent_2	microarray_female_older_adult_2	3462	12991	0.26649218689862214
microarray_female_adolescent_2	microarray_female_older_adult_3	2915	11928	0.24438296445338697
microarray_female_adolescent_2	microarray_female_young_adult_1	3695	13491	0.2738862945667482
microarray_female_adolescent_2	microarray_female_young_adult_2	2644	12006	0.2202232217224721
microarray_female_adolescent_2	microarray_female_young_adult_3	2835	11631	0.24374516378643282
microarray_female_adolescent_2	microarray_female_young_child_1	2096	10308	0.203337213814513
microarray_female_adolescent_2	microarray_female_young_child_2	2067	10458	0.1976477337923121
microarray_female_adolescent_2	microarray_female_young_child_3	2161	10485	0.2061039580352885
microarray_female_adolescent_2	microarray_male_adolescent_1	2643	11002	0.24022904926377023
microarray_female_adolescent_2	microarray_male_adolescent_2	2994	11152	0.2684720229555237
microarray_female_adolescent_2	microarray_male_adolescent_3	3704	12688	0.29192938209331654
microarray_female_adolescent_2	microarray_male_adult_1	3843	13459	0.28553384352477895
microarray_female_adolescent_2	microarray_male_adult_2	3820	13445	0.28412049088880625
microarray_female_adolescent_2	microarray_male_adult_3	3139	11964	0.26237044466733533
microarray_female_adolescent_2	microarray_male_child_1	4492	14842	0.30265462875623234
microarray_female_adolescent_2	microarray_male_child_2	2387	10648	0.22417355371900827
microarray_female_adolescent_2	microarray_male_child_3	2516	10899	0.23084686668501697
microarray_female_adolescent_2	microarray_male_elderly_1	2259	10609	0.2129324158733151
microarray_female_adolescent_2	microarray_male_elderly_2	2281	10907	0.20913175025213165
microarray_female_adolescent_2	microarray_male_elderly_3	2513	11206	0.22425486346600035
microarray_female_adolescent_2	microarray_male_fetus_1	912	8241	0.11066618128867856
microarray_female_adolescent_2	microarray_male_fetus_2	983	8394	0.11710745770788658
microarray_female_adolescent_2	microarray_male_fetus_3	893	8181	0.10915535998044248
microarray_female_adolescent_2	microarray_male_infant_1	1986	10014	0.1983223487118035
microarray_female_adolescent_2	microarray_male_infant_2	1996	10036	0.19888401753686727
microarray_female_adolescent_2	microarray_male_infant_3	2092	10272	0.20366043613707166
microarray_female_adolescent_2	microarray_male_middle_adult_1	3195	12219	0.26147802602504294
microarray_female_adolescent_2	microarray_male_middle_adult_2	3360	12670	0.26519337016574585
microarray_female_adolescent_2	microarray_male_middle_adult_3	3456	12743	0.2712077218865259
microarray_female_adolescent_2	microarray_male_old_adult_1	3116	12065	0.25826771653543307
microarray_female_adolescent_2	microarray_male_old_adult_2	2840	11651	0.24375590078104883
microarray_female_adolescent_2	microarray_male_old_adult_3	2813	11614	0.24220768038574134
microarray_female_adolescent_2	microarray_male_older_adult_1	3749	13412	0.27952579779302117
microarray_female_adolescent_2	microarray_male_older_adult_2	3202	12262	0.2611319523731854
microarray_female_adolescent_2	microarray_male_older_adult_3	3032	11945	0.25383005441607365
microarray_female_adolescent_2	microarray_male_young_adult_1	3044	11680	0.2606164383561644
microarray_female_adolescent_2	microarray_male_young_adult_2	3026	11708	0.2584557567475231
microarray_female_adolescent_2	microarray_male_young_adult_3	2912	11610	0.2508182601205857
microarray_female_adolescent_2	microarray_male_young_child_1	2539	10679	0.23775634422698755
microarray_female_adolescent_2	microarray_male_young_child_2	2490	10541	0.23622047244094488
microarray_female_adolescent_2	microarray_male_young_child_3	2562	10862	0.23586816424231266
microarray_female_adolescent_3	RNAseq_female_adolescent_1	1912	9565	0.1998954521693675
microarray_female_adolescent_3	RNAseq_female_adolescent_2	1534	8929	0.17179975361182664
microarray_female_adolescent_3	RNAseq_female_adolescent_3	1771	9300	0.19043010752688172
microarray_female_adolescent_3	RNAseq_female_adult_1	2013	9925	0.20282115869017633
microarray_female_adolescent_3	RNAseq_female_adult_2	1901	9613	0.19775304275460315
microarray_female_adolescent_3	RNAseq_female_adult_3	1892	9666	0.1957376370784192
microarray_female_adolescent_3	RNAseq_female_child_1	1639	9092	0.1802683677958645
microarray_female_adolescent_3	RNAseq_female_child_2	1363	8631	0.15791912872204844
microarray_female_adolescent_3	RNAseq_female_child_3	1690	9158	0.18453810875737062
microarray_female_adolescent_3	RNAseq_female_elderly_1	1324	8682	0.15249942409583045
microarray_female_adolescent_3	RNAseq_female_elderly_2	1427	8838	0.16146186920117675
microarray_female_adolescent_3	RNAseq_female_elderly_3	1356	8707	0.1557367635236017
microarray_female_adolescent_3	RNAseq_female_fetus_1	277	6697	0.04136180379274302
microarray_female_adolescent_3	RNAseq_female_fetus_2	274	6719	0.04077987795802947
microarray_female_adolescent_3	RNAseq_female_fetus_3	332	6792	0.04888103651354535
microarray_female_adolescent_3	RNAseq_female_infant_1	691	7459	0.09263976404343746
microarray_female_adolescent_3	RNAseq_female_infant_2	752	7620	0.09868766404199475
microarray_female_adolescent_3	RNAseq_female_infant_3	746	7493	0.09955958894968638
microarray_female_adolescent_3	RNAseq_female_middle_adult_1	2132	10399	0.20501971343398404
microarray_female_adolescent_3	RNAseq_female_middle_adult_2	2119	10241	0.20691338736451517
microarray_female_adolescent_3	RNAseq_female_middle_adult_3	2073	10261	0.202027092875938
microarray_female_adolescent_3	RNAseq_female_old_adult_1	1654	9289	0.17806007105178168
microarray_female_adolescent_3	RNAseq_female_old_adult_2	1819	9713	0.1872747863687841
microarray_female_adolescent_3	RNAseq_female_old_adult_3	1563	9370	0.16680896478121665
microarray_female_adolescent_3	RNAseq_female_older_adult_1	1822	9732	0.18721742704480066
microarray_female_adolescent_3	RNAseq_female_older_adult_2	1810	9715	0.18630983015954708
microarray_female_adolescent_3	RNAseq_female_older_adult_3	1878	9696	0.1936881188118812
microarray_female_adolescent_3	RNAseq_female_young_adult_1	1933	9738	0.19850071883343604
microarray_female_adolescent_3	RNAseq_female_young_adult_2	1972	9753	0.20219419665743874
microarray_female_adolescent_3	RNAseq_female_young_adult_3	1913	9750	0.1962051282051282
microarray_female_adolescent_3	RNAseq_female_young_child_1	1459	8949	0.16303497597496927
microarray_female_adolescent_3	RNAseq_female_young_child_2	1200	8523	0.1407954945441746
microarray_female_adolescent_3	RNAseq_female_young_child_3	1541	9201	0.16748179545701555
microarray_female_adolescent_3	RNAseq_male_adolescent_1	1953	9766	0.1999795207864018
microarray_female_adolescent_3	RNAseq_male_adolescent_2	1731	9361	0.18491614143788057
microarray_female_adolescent_3	RNAseq_male_adolescent_3	1912	9792	0.19526143790849673
microarray_female_adolescent_3	RNAseq_male_adult_1	1948	9922	0.19633138480145132
microarray_female_adolescent_3	RNAseq_male_adult_2	1964	9921	0.19796391492793064
microarray_female_adolescent_3	RNAseq_male_adult_3	2070	10019	0.20660744585287952
microarray_female_adolescent_3	RNAseq_male_child_1	1553	9019	0.17219203902871716
microarray_female_adolescent_3	RNAseq_male_child_2	1570	9148	0.17162221250546567
microarray_female_adolescent_3	RNAseq_male_child_3	1661	9255	0.17947055645596974
microarray_female_adolescent_3	RNAseq_male_elderly_1	923	7787	0.11853088480801335
microarray_female_adolescent_3	RNAseq_male_elderly_2	1273	8545	0.14897600936220012
microarray_female_adolescent_3	RNAseq_male_elderly_3	1215	8464	0.1435491493383743
microarray_female_adolescent_3	RNAseq_male_fetus_1	374	6956	0.05376653248993674
microarray_female_adolescent_3	RNAseq_male_fetus_2	367	6920	0.05303468208092486
microarray_female_adolescent_3	RNAseq_male_fetus_3	371	6879	0.053932257595580756
microarray_female_adolescent_3	RNAseq_male_infant_1	860	7824	0.10991820040899795
microarray_female_adolescent_3	RNAseq_male_infant_2	997	8005	0.1245471580262336
microarray_female_adolescent_3	RNAseq_male_infant_3	846	7748	0.10918946824987094
microarray_female_adolescent_3	RNAseq_male_middle_adult_1	2066	10448	0.19774119448698316
microarray_female_adolescent_3	RNAseq_male_middle_adult_2	2066	10322	0.20015500871924047
microarray_female_adolescent_3	RNAseq_male_middle_adult_3	2195	10536	0.20833333333333334
microarray_female_adolescent_3	RNAseq_male_old_adult_1	1698	9540	0.1779874213836478
microarray_female_adolescent_3	RNAseq_male_old_adult_2	1715	9512	0.1802985702270816
microarray_female_adolescent_3	RNAseq_male_old_adult_3	1693	9505	0.1781167806417675
microarray_female_adolescent_3	RNAseq_male_older_adult_1	2097	10081	0.208015077869259
microarray_female_adolescent_3	RNAseq_male_older_adult_2	2088	10198	0.20474602863306532
microarray_female_adolescent_3	RNAseq_male_older_adult_3	1917	10014	0.19143199520671061
microarray_female_adolescent_3	RNAseq_male_young_adult_1	1928	9792	0.1968954248366013
microarray_female_adolescent_3	RNAseq_male_young_adult_2	1959	9873	0.19841993315101794
microarray_female_adolescent_3	RNAseq_male_young_adult_3	2067	9886	0.2090835524984827
microarray_female_adolescent_3	RNAseq_male_young_child_1	1447	8955	0.1615857063093244
microarray_female_adolescent_3	RNAseq_male_young_child_2	1367	8783	0.15564158032562905
microarray_female_adolescent_3	RNAseq_male_young_child_3	1480	9083	0.16294175933061764
microarray_female_adolescent_3	microarray_female_adolescent_1	3687	9073	0.40637054998346744
microarray_female_adolescent_3	microarray_female_adolescent_2	3486	9587	0.36361739856055075
microarray_female_adolescent_3	microarray_female_adolescent_3	6273	6273	1
microarray_female_adolescent_3	microarray_female_adult_1	2679	11527	0.2324108614557127
microarray_female_adolescent_3	microarray_female_adult_2	2787	11619	0.23986573715466047
microarray_female_adolescent_3	microarray_female_adult_3	2657	11766	0.22582015978242392
microarray_female_adolescent_3	microarray_female_child_1	1464	9612	0.1523096129837703
microarray_female_adolescent_3	microarray_female_child_2	1706	9881	0.1726545896164356
microarray_female_adolescent_3	microarray_female_child_3	1697	10433	0.16265695389629062
microarray_female_adolescent_3	microarray_female_elderly_1	2265	10640	0.21287593984962405
microarray_female_adolescent_3	microarray_female_elderly_2	2478	10925	0.2268192219679634
microarray_female_adolescent_3	microarray_female_elderly_3	2451	10946	0.22391741275351726
microarray_female_adolescent_3	microarray_female_fetus_1	786	7689	0.10222395630120952
microarray_female_adolescent_3	microarray_female_fetus_2	867	7652	0.11330371144798745
