experiment	run	sex	age_group	fold
GSE39088	GSM955813	female	middle_adult	3
GSE39088	GSM955814	female	middle_adult	3
GSE39088	GSM955815	female	middle_adult	3
GSE39088	GSM955816	female	young_adult	3
GSE39088	GSM955817	female	young_adult	3
GSE39088	GSM955818	female	young_adult	3
GSE39088	GSM955819	female	young_adult	3
GSE39088	GSM955820	female	young_adult	3
GSE39088	GSM955821	female	young_adult	3
GSE39156	GSM957111	female	middle_adult	4
GSE39156	GSM957112	female	middle_adult	4
GSE39156	GSM957113	female	middle_adult	4
GSE39156	GSM957114	female	middle_adult	4
GSE39156	GSM957115	female	middle_adult	4
GSE39156	GSM957116	female	middle_adult	4
GSE39156	GSM957117	female	middle_adult	4
GSE39156	GSM957118	female	middle_adult	4
GSE39156	GSM957119	female	middle_adult	4
GSE39156	GSM957120	female	middle_adult	4
GSE39156	GSM957121	female	middle_adult	4
GSE39156	GSM957122	female	middle_adult	4
GSE39156	GSM957123	female	middle_adult	4
GSE39156	GSM957124	female	middle_adult	4
GSE39156	GSM957125	female	middle_adult	4
GSE39156	GSM957126	female	middle_adult	4
GSE39156	GSM957135	female	young_adult	4
GSE39156	GSM957136	female	young_adult	4
GSE39156	GSM957137	female	young_adult	4
GSE39156	GSM957138	female	young_adult	4
GSE39156	GSM957139	female	young_adult	4
GSE39156	GSM957140	female	young_adult	4
GSE39156	GSM957141	female	young_adult	4
GSE39156	GSM957142	female	young_adult	4
GSE39156	GSM957143	female	older_adult	4
GSE39156	GSM957144	female	older_adult	4
GSE39156	GSM957145	female	older_adult	4
GSE39156	GSM957146	female	older_adult	4
GSE39156	GSM957147	female	older_adult	4
GSE39156	GSM957148	female	older_adult	4
GSE39156	GSM957149	female	older_adult	4
GSE39156	GSM957150	female	older_adult	4
GSE39156	GSM957151	female	middle_adult	4
GSE39156	GSM957152	female	middle_adult	4
GSE39156	GSM957153	female	middle_adult	4
GSE39156	GSM957154	female	middle_adult	4
GSE39156	GSM957155	female	middle_adult	4
GSE39156	GSM957156	female	middle_adult	4
GSE39156	GSM957157	female	middle_adult	4
GSE39156	GSM957158	female	middle_adult	4
GSE42058	GSM1031685	female	middle_adult	4
GSE42058	GSM1031686	female	adult	4
GSE43580	GSM1065872	female	older_adult	4
GSE5679	GSM132919	female	adolescent	4
GSE5679	GSM132921	female	adolescent	4
GSE5679	GSM132922	female	adolescent	4
GSE7788	GSM188663	female	middle_adult	4
GSE7788	GSM188664	female	old_adult	4
GSE7788	GSM188669	female	young_adult	4
GSE7788	GSM188677	female	old_adult	4
GSE8658	GSM214737	female	adolescent	4
GSE8658	GSM214787	female	adult	4
GSE8658	GSM214788	female	adult	4
GSE8658	GSM214789	female	adult	4
GSE8658	GSM214790	female	adult	4
GSE8658	GSM214791	female	adolescent	4
GSE8658	GSM214792	female	adolescent	4
GSE8762	GSM217767	female	adult	4
GSE8762	GSM217768	female	middle_adult	4
GSE8762	GSM217769	female	middle_adult	4
GSE8762	GSM217770	female	older_adult	4
GSE8762	GSM217778	female	adult	4
GSE8762	GSM217779	female	adult	4
GSE8762	GSM217780	female	adult	4
GSE8762	GSM217781	female	middle_adult	4
GSE8762	GSM217782	female	middle_adult	4
GSE8762	GSM217783	female	older_adult	4
GSE25119	GSM616115	male	fetus	4
GSE25119	GSM616116	male	fetus	4
GSE25119	GSM616117	male	fetus	4
GSE25119	GSM616118	male	fetus	4
GSE25119	GSM616119	male	fetus	4
GSE25119	GSM616120	male	fetus	4
GSE10586	GSM266965	male	child	4
GSE10586	GSM266967	male	young_adult	4
GSE10586	GSM266971	male	middle_adult	4
GSE10586	GSM266974	male	adolescent	4
GSE10586	GSM266975	male	young_adult	4
GSE10586	GSM266977	male	young_adult	4
GSE10586	GSM266978	male	young_adult	4
GSE10586	GSM266979	male	adolescent	4
GSE10586	GSM266985	male	child	4
GSE11375	GSM287288	male	adolescent	3
GSE11375	GSM287289	male	young_adult	3
GSE11375	GSM287293	male	adult	3
GSE11375	GSM287294	male	adolescent	3
GSE11375	GSM287295	male	young_adult	3
GSE11375	GSM287298	male	middle_adult	3
GSE11375	GSM287299	male	young_adult	3
GSE11375	GSM287301	male	young_adult	3
GSE11375	GSM287302	male	young_adult	3
GSE11375	GSM287303	male	young_adult	3
GSE11375	GSM287304	male	middle_adult	3
GSE11375	GSM287306	male	middle_adult	3
GSE11375	GSM287308	male	young_adult	3
GSE11375	GSM287309	male	adult	3
GSE11375	GSM287310	male	middle_adult	3
GSE11375	GSM287311	male	adult	3
GSE11375	GSM287312	male	young_adult	3
GSE11375	GSM287313	male	young_adult	3
GSE11375	GSM287314	male	adult	3
GSE11375	GSM287315	male	young_adult	3
GSE11375	GSM287316	male	young_adult	3
GSE11375	GSM287317	male	adolescent	3
GSE11375	GSM287319	male	young_adult	3
GSE11375	GSM287320	male	young_adult	3
GSE11375	GSM287321	male	young_adult	3
GSE11375	GSM287323	male	young_adult	3
GSE11375	GSM287326	male	adult	3
GSE11375	GSM287327	male	middle_adult	3
GSE11375	GSM287330	male	young_adult	3
GSE11375	GSM287335	male	adult	3
GSE11375	GSM287338	male	adolescent	3
GSE11375	GSM287340	male	middle_adult	3
GSE11375	GSM287344	male	young_adult	3
GSE11375	GSM287345	male	middle_adult	3
GSE11375	GSM287346	male	young_adult	3
GSE11375	GSM287349	male	young_adult	3
GSE11375	GSM287352	male	adolescent	3
GSE11375	GSM287353	male	adolescent	3
GSE11375	GSM287354	male	young_adult	3
GSE11375	GSM287355	male	adolescent	3
GSE11375	GSM287356	male	young_adult	3
GSE11375	GSM287358	male	young_adult	3
GSE11375	GSM287359	male	young_adult	3
GSE11375	GSM287360	male	adult	3
GSE11375	GSM287361	male	middle_adult	3
GSE11375	GSM287362	male	young_adult	3
GSE11375	GSM287363	male	middle_adult	3
GSE11375	GSM287367	male	young_adult	3
GSE11375	GSM287372	male	young_adult	3
GSE11375	GSM287373	male	adolescent	3
GSE11375	GSM287374	male	middle_adult	3
GSE11375	GSM287375	male	young_adult	3
GSE11375	GSM287377	male	adolescent	3
GSE11375	GSM287379	male	middle_adult	3
GSE11375	GSM287383	male	young_adult	3
GSE11375	GSM287384	male	adolescent	3
GSE11375	GSM287385	male	young_adult	3
GSE11375	GSM287386	male	adolescent	3
GSE11375	GSM287388	male	adult	3
GSE11375	GSM287390	male	young_adult	3
GSE11375	GSM287392	male	young_adult	3
GSE11375	GSM287394	male	adult	3
GSE11375	GSM287395	male	young_adult	3
GSE11375	GSM287396	male	young_adult	3
GSE11375	GSM287398	male	middle_adult	3
GSE11375	GSM287399	male	adult	3
GSE11375	GSM287400	male	young_adult	3
GSE11375	GSM287401	male	young_adult	3
GSE11375	GSM287403	male	young_adult	3
GSE11375	GSM287404	male	young_adult	3
GSE11375	GSM287406	male	adolescent	3
GSE11375	GSM287407	male	adult	3
GSE11375	GSM287408	male	young_adult	3
GSE11375	GSM287410	male	adult	3
GSE11375	GSM287411	male	adult	3
GSE11375	GSM287413	male	young_adult	3
GSE11375	GSM287415	male	adult	3
GSE11375	GSM287419	male	middle_adult	3
GSE11375	GSM287425	male	young_adult	3
GSE11375	GSM287428	male	adolescent	3
GSE11375	GSM287429	male	adult	3
GSE11375	GSM287430	male	adolescent	3
GSE11375	GSM287431	male	middle_adult	3
GSE11375	GSM287432	male	young_adult	3
GSE11375	GSM287434	male	young_adult	3
GSE11375	GSM287435	male	middle_adult	3
GSE11375	GSM287436	male	middle_adult	3
GSE11375	GSM287437	male	middle_adult	3
GSE11375	GSM287438	male	young_adult	3
GSE11375	GSM287439	male	adolescent	3
GSE11375	GSM287440	male	adult	3
GSE11375	GSM287441	male	adolescent	3
GSE11375	GSM287442	male	adult	3
GSE11375	GSM287443	male	adult	3
GSE11375	GSM287444	male	young_adult	3
GSE11375	GSM287445	male	young_adult	3
GSE11375	GSM287446	male	young_adult	3
GSE11375	GSM287448	male	adult	3
GSE11375	GSM287449	male	adult	3
GSE11375	GSM287450	male	adolescent	3
GSE11375	GSM287451	male	young_adult	3
GSE11375	GSM287452	male	middle_adult	3
GSE11375	GSM287454	male	young_adult	3
GSE11375	GSM287455	male	young_adult	3
GSE11375	GSM287456	male	young_adult	3
GSE11375	GSM287458	male	adult	3
GSE11375	GSM287462	male	young_adult	3
GSE11375	GSM287463	male	young_adult	3
GSE11375	GSM287464	male	adolescent	3
GSE11375	GSM287465	male	young_adult	3
GSE11375	GSM287466	male	young_adult	3
GSE11375	GSM287468	male	young_adult	3
GSE11375	GSM287469	male	young_adult	3
GSE11375	GSM287471	male	adolescent	3
GSE11430	GSM257664	male	older_adult	4
GSE11430	GSM257665	male	older_adult	4
GSE11430	GSM257666	male	older_adult	4
GSE11430	GSM257667	male	older_adult	4
GSE11430	GSM257668	male	older_adult	4
GSE11430	GSM257669	male	older_adult	4
GSE11430	GSM257670	male	middle_adult	4
GSE11430	GSM257671	male	middle_adult	4
GSE11430	GSM257672	male	older_adult	4
GSE11430	GSM257673	male	older_adult	4
GSE12417	GSM316725	male	old_adult	4
GSE12838	GSM322268	male	young_adult	4
GSE12838	GSM322269	male	young_adult	4
GSE12838	GSM322270	male	young_adult	4
GSE12838	GSM322271	male	young_adult	4
GSE12838	GSM322272	male	young_adult	4
GSE12838	GSM322273	male	young_adult	4
GSE12838	GSM322274	male	young_adult	4
GSE12838	GSM322275	male	young_adult	4
GSE12838	GSM322276	male	young_adult	4
GSE12838	GSM322277	male	young_adult	4
GSE12838	GSM322278	male	middle_adult	4
GSE12838	GSM322279	male	middle_adult	4
GSE12838	GSM322280	male	middle_adult	4
GSE12838	GSM322281	male	middle_adult	4
GSE12838	GSM322282	male	middle_adult	4
GSE12838	GSM322283	male	middle_adult	4
GSE12838	GSM322284	male	middle_adult	4
GSE12838	GSM322285	male	middle_adult	4
GSE12838	GSM322286	male	young_adult	4
GSE12838	GSM322287	male	young_adult	4
GSE12838	GSM322288	male	young_adult	4
GSE12838	GSM322289	male	young_adult	4
GSE12838	GSM322290	male	young_adult	4
GSE12838	GSM322291	male	young_adult	4
GSE12838	GSM322292	male	young_adult	4
GSE12838	GSM322295	male	young_adult	4
GSE12838	GSM322296	male	middle_adult	4
GSE12838	GSM322297	male	middle_adult	4
GSE12838	GSM322298	male	middle_adult	4
GSE12838	GSM322300	male	middle_adult	4
GSE12838	GSM322301	male	middle_adult	4
GSE12838	GSM322302	male	middle_adult	4
GSE12838	GSM322303	male	middle_adult	4
GSE12838	GSM322304	male	middle_adult	4
GSE12838	GSM322305	male	middle_adult	4
GSE13909	GSM349879	male	adult	4
GSE13909	GSM350377	male	adult	4
GSE13909	GSM350378	male	adult	4
GSE13909	GSM350379	male	adult	4
GSE13909	GSM350380	male	middle_adult	4
GSE13909	GSM350381	male	middle_adult	4
GSE13909	GSM350382	male	middle_adult	4
GSE13909	GSM350383	male	middle_adult	4
GSE13909	GSM350384	male	middle_adult	4
GSE13909	GSM350385	male	middle_adult	4
GSE13909	GSM350386	male	child	4
GSE13909	GSM350387	male	child	4
GSE13909	GSM350388	male	child	4
GSE13909	GSM350389	male	child	4
GSE13909	GSM350390	male	child	4
GSE13909	GSM350391	male	child	4
GSE13909	GSM350392	male	middle_adult	4
GSE13909	GSM350393	male	middle_adult	4
GSE13985	GSM351336	male	young_adult	4
GSE13985	GSM351337	male	young_adult	4
GSE13985	GSM351338	male	middle_adult	4
GSE13985	GSM351339	male	young_adult	4
GSE13985	GSM351340	male	young_adult	4
GSE13985	GSM351341	male	young_adult	4
GSE13985	GSM351342	male	adult	4
GSE13985	GSM351343	male	young_adult	4
GSE13985	GSM351344	male	adult	4
GSE13985	GSM351345	male	young_adult	4
GSE14834	GSM371768	male	young_adult	4
GSE14844	GSM371395	male	child	4
GSE14844	GSM371396	male	child	4
GSE14844	GSM371397	male	child	4
GSE14844	GSM371398	male	child	4
GSE14844	GSM371399	male	child	4
GSE14844	GSM371400	male	child	4
GSE14926	GSM372800	male	young_adult	4
GSE14926	GSM372804	male	adult	4
GSE14926	GSM372809	male	young_adult	4
GSE14926	GSM372810	male	young_adult	4
GSE14926	GSM372811	male	adult	4
GSE14926	GSM372813	male	adult	4
GSE14926	GSM372814	male	adult	4
GSE14926	GSM372815	male	adult	4
GSE14926	GSM372817	male	young_adult	4
GSE14926	GSM372818	male	young_adult	4
GSE15434	GSM387062	male	young_adult	4
GSE15434	GSM387063	male	adolescent	4
GSE15434	GSM387182	male	older_adult	4
GSE15434	GSM387191	male	old_adult	4
GSE15434	GSM387199	male	elderly	4
GSE15434	GSM387242	male	young_adult	4
GSE15434	GSM387249	male	middle_adult	4
GSE15434	GSM387264	male	adult	4
GSE15434	GSM387266	male	middle_adult	4
GSE15434	GSM387279	male	young_adult	4
GSE16028	GSM401059	male	adult	4
GSE16028	GSM401060	male	adult	4
GSE16028	GSM401061	male	adult	4
GSE16028	GSM401062	male	adult	4
GSE16028	GSM401063	male	adult	4
GSE16028	GSM401064	male	young_adult	4
GSE16028	GSM401065	male	young_adult	4
GSE16028	GSM401066	male	young_adult	4
GSE16028	GSM401067	male	young_adult	4
GSE16028	GSM401068	male	young_adult	4
GSE16028	GSM401069	male	young_adult	4
GSE16028	GSM401070	male	young_adult	4
GSE16028	GSM401071	male	young_adult	4
GSE16028	GSM401072	male	young_adult	4
GSE16028	GSM401073	male	young_adult	4
GSE16028	GSM401074	male	adult	4
GSE16028	GSM401075	male	adult	4
GSE16028	GSM401076	male	adult	4
GSE16028	GSM401077	male	adult	4
GSE16028	GSM401078	male	adult	4
GSE16028	GSM401079	male	young_adult	4
GSE16028	GSM401080	male	young_adult	4
GSE16028	GSM401081	male	young_adult	4
GSE16028	GSM401082	male	young_adult	4
GSE16028	GSM401083	male	young_adult	4
GSE16028	GSM401084	male	older_adult	4
GSE16028	GSM401085	male	older_adult	4
GSE16028	GSM401086	male	older_adult	4
GSE16028	GSM401088	male	older_adult	4
GSE16028	GSM401090	male	middle_adult	4
GSE16028	GSM401091	male	middle_adult	4
GSE16028	GSM401092	male	middle_adult	4
GSE16028	GSM401093	male	middle_adult	4
GSE16028	GSM401094	male	older_adult	4
GSE16028	GSM401095	male	older_adult	4
GSE16028	GSM401096	male	older_adult	4
GSE16028	GSM401097	male	older_adult	4
GSE16028	GSM401098	male	older_adult	4
GSE16028	GSM401099	male	middle_adult	4
GSE16028	GSM401100	male	middle_adult	4
GSE16028	GSM401101	male	middle_adult	4
GSE16028	GSM401102	male	middle_adult	4
GSE16028	GSM401103	male	middle_adult	4
GSE16028	GSM401104	male	older_adult	4
GSE16028	GSM401105	male	older_adult	4
GSE16028	GSM401106	male	older_adult	4
GSE16028	GSM401107	male	older_adult	4
GSE16028	GSM401108	male	older_adult	4
GSE16363	GSM410752	male	young_adult	4
GSE16363	GSM410753	male	young_adult	4
GSE16363	GSM410756	male	adult	4
GSE16363	GSM410757	male	adult	4
GSE16363	GSM410758	male	young_adult	4
GSE16363	GSM410759	male	young_adult	4
GSE16363	GSM410760	male	middle_adult	4
GSE16363	GSM410761	male	middle_adult	4
GSE16363	GSM410762	male	young_adult	4
GSE16363	GSM410763	male	young_adult	4
GSE16363	GSM410764	male	young_adult	4
GSE16363	GSM410765	male	young_adult	4
GSE16363	GSM410768	male	young_adult	4
GSE16363	GSM410769	male	young_adult	4
GSE16363	GSM410770	male	middle_adult	4
GSE16363	GSM410771	male	middle_adult	4
GSE16363	GSM410772	male	adult	4
GSE16363	GSM410773	male	adult	4
GSE16363	GSM410774	male	adult	4
GSE16363	GSM410775	male	adult	4
GSE16363	GSM410776	male	middle_adult	4
GSE16363	GSM410777	male	middle_adult	4
GSE16363	GSM410778	male	young_adult	4
GSE16363	GSM410779	male	young_adult	4
GSE16363	GSM410780	male	middle_adult	4
GSE16363	GSM410781	male	middle_adult	4
GSE16363	GSM410782	male	adult	4
GSE16363	GSM410783	male	adult	4
GSE16363	GSM410784	male	young_adult	4
GSE16363	GSM410785	male	young_adult	4
GSE16363	GSM410786	male	older_adult	4
GSE16363	GSM410787	male	older_adult	4
GSE16363	GSM410788	male	young_adult	4
GSE16363	GSM410789	male	young_adult	4
GSE16363	GSM410790	male	young_adult	4
GSE16363	GSM410791	male	young_adult	4
GSE16363	GSM410792	male	adult	4
GSE16363	GSM410793	male	adult	4
GSE16363	GSM410794	male	adult	4
GSE16363	GSM410797	male	young_adult	4
GSE16363	GSM410798	male	young_adult	4
GSE16363	GSM410799	male	adult	4
GSE16363	GSM410800	male	adult	4
GSE16363	GSM410801	male	adult	4
GSE16791	GSM421635	male	middle_adult	4
GSE16791	GSM421638	male	adult	4
GSE16791	GSM421639	male	older_adult	4
GSE16791	GSM421642	male	older_adult	4
GSE16791	GSM421643	male	middle_adult	4
GSE16791	GSM421645	male	middle_adult	4
GSE16791	GSM421646	male	older_adult	4
GSE16791	GSM421647	male	middle_adult	4
GSE16791	GSM421648	male	adult	4
GSE16791	GSM421653	male	middle_adult	4
GSE16791	GSM421655	male	middle_adult	4
GSE16791	GSM421656	male	middle_adult	4
GSE16791	GSM421657	male	middle_adult	4
GSE16791	GSM421658	male	middle_adult	4
GSE16791	GSM421659	male	older_adult	4
GSE16791	GSM421661	male	older_adult	4
GSE16791	GSM421662	male	middle_adult	4
GSE16791	GSM421663	male	older_adult	4
GSE16791	GSM421664	male	middle_adult	4
GSE17114	GSM428045	male	adolescent	4
GSE17114	GSM428046	male	middle_adult	4
GSE17114	GSM428047	male	middle_adult	4
GSE17114	GSM428048	male	young_adult	4
GSE17114	GSM428049	male	young_adult	4
GSE17114	GSM428050	male	young_adult	4
GSE17114	GSM428051	male	young_adult	4
GSE17114	GSM428059	male	young_adult	4
GSE17114	GSM428060	male	adult	4
GSE17114	GSM428061	male	young_adult	4
GSE17114	GSM428062	male	young_adult	4
GSE17114	GSM428063	male	older_adult	4
GSE17114	GSM428064	male	young_adult	4
GSE17114	GSM428065	male	young_adult	4
GSE17920	GSM447610	male	middle_adult	4
GSE17920	GSM447611	male	adult	4
GSE17920	GSM447612	male	young_adult	4
GSE17920	GSM447613	male	adolescent	4
GSE17920	GSM447614	male	old_adult	4
GSE17920	GSM447616	male	older_adult	4
GSE17920	GSM447617	male	older_adult	4
GSE17920	GSM447619	male	old_adult	4
GSE17920	GSM447622	male	young_adult	4
GSE17920	GSM447624	male	middle_adult	4
GSE17920	GSM447625	male	adult	4
GSE17920	GSM447626	male	adolescent	4
GSE17920	GSM447628	male	elderly	4
GSE17920	GSM447630	male	young_adult	4
GSE17920	GSM447631	male	middle_adult	4
GSE17920	GSM447632	male	young_adult	4
GSE17920	GSM447633	male	child	4
GSE17920	GSM447634	male	adult	4
GSE17920	GSM447635	male	young_adult	4
GSE17920	GSM447638	male	adolescent	4
GSE17920	GSM447640	male	young_adult	4
GSE17920	GSM447641	male	adult	4
GSE17920	GSM447644	male	older_adult	4
GSE17920	GSM447645	male	old_adult	4
GSE17920	GSM447646	male	old_adult	4
GSE17920	GSM447647	male	old_adult	4
GSE17920	GSM447659	male	young_adult	4
GSE17920	GSM447662	male	young_adult	4
GSE17920	GSM447665	male	adult	4
GSE17920	GSM447666	male	adult	4
GSE17920	GSM447667	male	adolescent	4
GSE17920	GSM447670	male	young_adult	4
GSE17920	GSM447672	male	adolescent	4
GSE17920	GSM447682	male	young_adult	4
GSE17920	GSM447683	male	young_adult	4
GSE17920	GSM447684	male	older_adult	4
GSE17920	GSM447685	male	middle_adult	4
GSE17920	GSM447687	male	older_adult	4
GSE17920	GSM447688	male	young_adult	4
GSE17920	GSM447689	male	older_adult	4
GSE17920	GSM447690	male	adult	4
GSE17920	GSM447692	male	adult	4
GSE17920	GSM447693	male	young_adult	4
GSE17920	GSM447695	male	adult	4
GSE17920	GSM447696	male	young_adult	4
GSE17920	GSM447697	male	young_adult	4
GSE17920	GSM447700	male	young_adult	4
GSE17920	GSM447701	male	middle_adult	4
GSE17920	GSM447702	male	adult	4
GSE17920	GSM447703	male	adult	4
GSE17920	GSM447705	male	middle_adult	4
GSE17920	GSM447707	male	adult	4
GSE17920	GSM447709	male	young_adult	4
GSE17920	GSM447710	male	older_adult	4
GSE17920	GSM447711	male	young_adult	4
GSE17920	GSM447714	male	old_adult	4
GSE17920	GSM447716	male	middle_adult	4
GSE17920	GSM447717	male	middle_adult	4
GSE17920	GSM447718	male	young_adult	4
GSE17920	GSM447721	male	old_adult	4
GSE17920	GSM447724	male	middle_adult	4
GSE17920	GSM447725	male	young_adult	4
GSE17920	GSM447727	male	young_adult	4
GSE17920	GSM447728	male	middle_adult	4
GSE17920	GSM447729	male	young_adult	4
GSE17920	GSM447730	male	middle_adult	4
GSE17920	GSM447731	male	young_adult	4
GSE17920	GSM447732	male	middle_adult	4
GSE17920	GSM447734	male	middle_adult	4
GSE17920	GSM447738	male	adult	4
GSE17920	GSM447739	male	young_adult	4
GSE18123	GSM650510	male	child	3
GSE18123	GSM650512	male	young_child	3
GSE18123	GSM650513	male	adolescent	3
GSE18123	GSM650514	male	young_child	3
GSE18123	GSM650515	male	young_child	3
GSE18123	GSM650516	male	child	3
GSE18123	GSM650517	male	young_child	3
GSE18123	GSM650518	male	young_child	3
GSE18123	GSM650519	male	young_child	3
GSE18123	GSM650520	male	child	3
GSE18123	GSM650521	male	adolescent	3
GSE18123	GSM650522	male	child	3
GSE18123	GSM650523	male	young_child	3
GSE18123	GSM650525	male	child	3
GSE18123	GSM650526	male	young_child	3
GSE18123	GSM650527	male	young_child	3
GSE18123	GSM650528	male	child	3
GSE18123	GSM650529	male	young_child	3
GSE18123	GSM650530	male	young_child	3
GSE18123	GSM650531	male	young_child	3
GSE18123	GSM650532	male	child	3
GSE18123	GSM650533	male	child	3
GSE18123	GSM650534	male	young_child	3
GSE18123	GSM650536	male	adolescent	3
GSE18123	GSM650537	male	young_child	3
GSE18123	GSM650538	male	young_child	3
GSE18123	GSM650540	male	young_child	3
GSE18123	GSM650541	male	young_child	3
GSE18123	GSM650542	male	adolescent	3
GSE18123	GSM650543	male	young_child	3
GSE18123	GSM650544	male	child	3
GSE18123	GSM650545	male	adolescent	3
GSE18123	GSM650546	male	young_child	3
GSE18123	GSM650547	male	young_child	3
GSE18123	GSM650548	male	young_child	3
GSE18123	GSM650549	male	child	3
GSE18123	GSM650550	male	young_child	3
GSE18123	GSM650551	male	young_child	3
GSE18123	GSM650552	male	young_child	3
GSE18123	GSM650553	male	child	3
GSE18123	GSM650554	male	young_child	3
GSE18123	GSM650555	male	young_child	3
GSE18123	GSM650556	male	young_child	3
GSE18123	GSM650557	male	child	3
GSE18123	GSM650558	male	young_child	3
GSE18123	GSM650560	male	young_child	3
GSE18123	GSM650561	male	young_child	3
GSE18123	GSM650562	male	child	3
GSE18123	GSM650563	male	young_child	3
GSE18123	GSM650564	male	adolescent	3
GSE18123	GSM650565	male	young_child	3
GSE18123	GSM650566	male	child	3
GSE18123	GSM650567	male	infant	3
GSE18123	GSM650568	male	young_child	3
GSE18123	GSM650569	male	young_child	3
GSE18123	GSM650570	male	adolescent	3
GSE18123	GSM650571	male	adolescent	3
GSE18123	GSM650572	male	young_child	3
GSE18123	GSM650573	male	child	3
GSE18123	GSM650574	male	adolescent	3
GSE18123	GSM650575	male	young_child	3
GSE18123	GSM650577	male	child	3
GSE18123	GSM650578	male	young_child	3
GSE18123	GSM650579	male	child	3
GSE18123	GSM650580	male	young_child	3
GSE18123	GSM650581	male	child	3
GSE18123	GSM650600	male	young_child	3
GSE18123	GSM650603	male	young_child	3
GSE18123	GSM650604	male	young_child	3
GSE18123	GSM650606	male	young_child	3
GSE18123	GSM650607	male	young_child	3
GSE18123	GSM650614	male	young_child	3
GSE18123	GSM650615	male	young_child	3
GSE18123	GSM650617	male	young_child	3
GSE18123	GSM650618	male	young_child	3
GSE18123	GSM650619	male	young_child	3
GSE18123	GSM650620	male	young_child	3
GSE18123	GSM650621	male	young_child	3
GSE18123	GSM650632	male	young_child	3
GSE18123	GSM650633	male	young_child	3
GSE18123	GSM650636	male	child	3
GSE18123	GSM650637	male	child	3
GSE18123	GSM650638	male	child	3
GSE18123	GSM650639	male	adolescent	3
GSE18123	GSM650640	male	adolescent	3
GSE18123	GSM650641	male	child	3
GSE18123	GSM650642	male	adolescent	3
GSE18123	GSM650643	male	adolescent	3
GSE18123	GSM650644	male	adolescent	3
GSE18123	GSM650645	male	adolescent	3
GSE18123	GSM650646	male	adolescent	3
GSE18123	GSM650647	male	adolescent	3
GSE18123	GSM650648	male	adolescent	3
GSE18123	GSM650649	male	adolescent	3
GSE18123	GSM650651	male	adolescent	3
GSE18123	GSM650652	male	adolescent	3
GSE18123	GSM650653	male	adolescent	3
GSE18123	GSM650654	male	adolescent	3
GSE18781	GSM465907	male	adult	4
GSE18781	GSM465908	male	adult	4
GSE18781	GSM465911	male	older_adult	4
GSE18781	GSM465912	male	young_adult	4
GSE18781	GSM465913	male	older_adult	4
GSE18781	GSM465914	male	older_adult	4
GSE18781	GSM465915	male	middle_adult	4
GSE18781	GSM465916	male	older_adult	4
GSE18781	GSM465917	male	middle_adult	4
GSE18781	GSM465918	male	middle_adult	4
GSE18781	GSM465922	male	older_adult	4
GSE18781	GSM465923	male	young_adult	4
GSE18781	GSM465924	male	older_adult	4
GSE18781	GSM465928	male	middle_adult	4
GSE18781	GSM465930	male	older_adult	4
GSE18781	GSM465931	male	young_adult	4
GSE18781	GSM465934	male	adult	4
GSE18781	GSM465947	male	adult	4
GSE18781	GSM465950	male	middle_adult	4
GSE18781	GSM465951	male	adult	4
GSE18781	GSM465957	male	young_adult	4
GSE19067	GSM471967	male	old_adult	4
GSE19067	GSM471968	male	middle_adult	4
GSE19067	GSM471971	male	middle_adult	4
GSE19067	GSM471972	male	middle_adult	4
GSE19067	GSM471974	male	adolescent	4
GSE19067	GSM471975	male	young_adult	4
GSE19067	GSM471986	male	old_adult	4
GSE19067	GSM471987	male	older_adult	4
GSE19067	GSM471991	male	young_adult	4
GSE19067	GSM471992	male	middle_adult	4
GSE19067	GSM471993	male	middle_adult	4
GSE19067	GSM471994	male	adult	4
GSE19067	GSM471996	male	old_adult	4
GSE19067	GSM472001	male	middle_adult	4
GSE19067	GSM472005	male	adolescent	4
GSE19067	GSM472010	male	adolescent	4
GSE19069	GSM472034	male	old_adult	3
GSE19069	GSM472035	male	old_adult	3
GSE19069	GSM472036	male	old_adult	3
GSE19069	GSM472037	male	middle_adult	3
GSE19069	GSM472039	male	middle_adult	3
GSE19069	GSM472040	male	middle_adult	3
GSE19069	GSM472041	male	middle_adult	3
GSE19069	GSM472042	male	middle_adult	3
GSE19069	GSM472044	male	older_adult	3
GSE19069	GSM472045	male	older_adult	3
GSE19069	GSM472046	male	young_adult	3
GSE19069	GSM472047	male	older_adult	3
GSE19069	GSM472048	male	middle_adult	3
GSE19069	GSM472050	male	middle_adult	3
GSE19069	GSM472051	male	middle_adult	3
GSE19069	GSM472054	male	middle_adult	3
GSE19069	GSM472055	male	middle_adult	3
GSE19069	GSM472057	male	middle_adult	3
GSE19069	GSM472058	male	middle_adult	3
GSE19069	GSM472059	male	elderly	3
GSE19069	GSM472069	male	adult	3
GSE19069	GSM472071	male	old_adult	3
GSE19069	GSM472072	male	elderly	3
GSE19069	GSM472077	male	old_adult	3
GSE19069	GSM472080	male	middle_adult	3
GSE19069	GSM472083	male	old_adult	3
GSE19069	GSM472085	male	middle_adult	3
GSE19069	GSM472087	male	old_adult	3
GSE19069	GSM472088	male	old_adult	3
GSE19069	GSM472090	male	adolescent	3
GSE19069	GSM472091	male	adolescent	3
GSE19069	GSM472092	male	middle_adult	3
GSE19069	GSM472095	male	old_adult	3
GSE19069	GSM472096	male	middle_adult	3
GSE19069	GSM472097	male	old_adult	3
GSE19069	GSM472110	male	old_adult	3
GSE19069	GSM472111	male	middle_adult	3
GSE19069	GSM472129	male	adult	3
